transactionId,fileHeaderDate,accountNumber,transactionType,batchLocation,batchNumber,updateBatchDate,relatedFileNumber,actionName,relatedFileKey,doNotReportFlag,explanation,minorAssetsClass,owningPortfolio,posterInitials,transactionSubtype,cashEffect,cashPaidOut,oldBalance,newBalance
tx630548921662627958,20250404,4.33E+11,85,JQD,882655,20250709,818630,WXZS,48078927,N,AUTO-GEN-647TQIOF,44,635279,QY,78,-834830.01,319541.86,2060541.83,2057132.93
tx275576508620232712,20250802,9.38E+11,33,WAG,303479,20251210,998718,XKFA,33643730,N,AUTO-GEN-3X5314XS,70,907475,WL,90,-418375.5,-969930.81,3244088.09,3255199.25
tx417407501442030397,20250317,2.88E+11,12,JEJ,377831,20250904,617631,LMAT,79491502,Y,AUTO-GEN-1PV8XGF2,66,330184,BL,35,-636483.27,-943820.29,975649.25,1003750.37
tx902606883812520773,20250819,5.10E+11,78,DXV,952216,20250502,677143,EVBY,49662071,N,AUTO-GEN-LWSSZZYR,23,374808,HH,45,856420.26,-799389.16,3597874.46,3637069.4
tx616176249824951096,20260212,7.52E+11,93,PBK,318529,20260110,145487,DFOY,42089963,Y,AUTO-GEN-QXE2WZQW,94,710423,QA,31,-294241.29,-744986.15,1900865.95,1882321.61
tx737265857228018524,20250329,3.98E+11,72,XJZ,181652,20250630,903937,TADM,66560380,N,AUTO-GEN-IBGCH5EO,82,870017,RG,21,-59897.69,-245858.67,2446622.88,2408461.98
tx552926126530373386,20251117,4.05E+11,20,XQU,892598,20260302,127546,TAIE,14530392,N,AUTO-GEN-65FRFU32,76,105119,WS,21,-712540.21,-985881.01,3248487.13,3245426.77
tx969801290710514292,20250523,5.51E+11,66,JLJ,200274,20251118,968273,RZDP,42069890,N,AUTO-GEN-NNUZUV9B,68,774920,VL,41,282895.83,-18869.48,534425.98,543973.93
tx100741100154370447,20250616,8.78E+11,64,NFH,233904,20260227,190480,NRAJ,86769496,Y,AUTO-GEN-GJZ0WYOL,92,892514,QP,31,729647.71,412491.96,4685662.28,4648702.07
tx116877305697413050,20251027,9.15E+11,42,QYJ,191944,20250525,789538,CYTH,44924774,Y,AUTO-GEN-0A0X9A8B,14,693309,JY,17,-664931.45,-964238.71,1499595.29,1510784.58
tx435399218312620415,20250512,6.11E+11,87,WFX,705992,20250709,788353,QBHQ,16918479,N,AUTO-GEN-2U4P74UY,34,697523,AB,81,535753.7,293292.84,4319845.78,4310494.71
tx190844698116108969,20260111,5.67E+11,11,QVU,542223,20260102,731947,ENME,14751953,N,AUTO-GEN-NRO4PR7R,24,828995,FN,54,-978152.01,166648.43,797361.13,811947.81
tx515529811853910053,20260219,7.38E+11,69,LLZ,834291,20250523,344015,MMZP,56748143,N,AUTO-GEN-4B8DJFAS,70,498773,IS,96,498825.92,-3206.22,3574210.71,3563237.96
tx046007722542809334,20260201,8.85E+11,40,VBH,110997,20251122,378233,OFWZ,10275846,Y,AUTO-GEN-Y5MZ5PPT,45,947570,IZ,82,679635.01,400329.09,4750445.09,4777958.73
tx706888592212728734,20250608,3.36E+11,39,EHA,632104,20251024,963767,MWFV,88228221,N,AUTO-GEN-1E9JVVJJ,46,936384,VT,29,-166187.6,-789070.66,2388162.27,2400707.21
